Site or app,Entity,Platform,App package name or store ID,Issue location,Issue type,Issues,Status,Property codes,Ad requests - last 7 days,Date reported,Last date found
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/pendidikan/7774659/kunci-jawaban-pkn-kelas-9-halaman-128-buku-pendidikan-pancasila-bahasa-ibu-yang-dirindu?page=2,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,50,2026-03-02,2026-03-02
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/pendidikan/2024/02/13/40-soal-pts-uts-pjok-kelas-1-sd-semester-2-k13-lengkap-dengan-kunci-jawaban?page=2,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,50,2026-03-01,2026-03-03
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/kesehatan/2019/06/29/hati-hatu-tinggalkan-jejak-di-leher-pengantin-baru-ini-stroke-hingga-meninggal-karena-ciuman,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,50,2026-02-27,2026-03-04
jatim.tribunnews.com,Page,N/A,N/A,jatim.tribunnews.com/news/535310/eks-dubes-ri-sebut-gugurnya-ayatollah-ali-khamenei-tak-buat-pemerintahan-islam-iran-bubar?page=2,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,50,2026-03-01,2026-03-02
jatim-timur.tribunnews.com,Page,N/A,N/A,jatim-timur.tribunnews.com/jember/36271/jadwal-buka-puasa-jember-hari-ini-2-maret-2026-kapan-waktu-magrib,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,50,2026-03-02,2026-03-03
banten.tribunnews.com,Page,N/A,N/A,banten.tribunnews.com/2023/11/17/kunci-jawaban-bahasa-indonesia-kelas-10-isian-faktor-yang-memengaruhi-keberhasilan-negosiasi?lgn_method=google&google_btn=onetap,Advertiser preference,Crawler denied by robots.txt,Restricted ad serving,ca-pub-7784034061253020,50,2026-03-01,2026-03-02
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2022/02/05/apa-itu-colay-dalam-bahasa-gaul-colay-adalah-kebiasaan-buruk-ini-arti-colay-di-kamus-gaul,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,49,2026-03-01,2026-03-04
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/lifestyle/2010/04/24/gairah-seks-wanita-menurut-primbon-jawa,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,49,2026-02-28,2026-03-03
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2014/06/19/psk-sarkem-bisa-layani-5-pelanggan-semalam-tarif-rp-150-ribu-rp-300-ribu,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,49,2026-02-26,2026-03-04
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2022/11/03/link-video-mesum-perempuan-cantik-kebaya-merah-berdurasi-16-menit-diburu-polda-bali-turun-tangan,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,48,2026-02-27,2026-03-04
sultra.tribunnews.com,Page,N/A,N/A,sultra.tribunnews.com/2022/10/29/link-video-viral-lombok-vc-tak-senonoh-beredar-di-tiktok-facebook-twitter-telegram-sosok-pemeran,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,48,2026-02-26,2026-03-04
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2021/07/03/viral-tiktok-andaikan-hp-ku-tidak-jatuh-ada-apa-dengan-rina-hole-film-anime-stuck-in-the-wall,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,48,2026-02-26,2026-03-03
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/lifestyle/2018/01/19/viral-foto-struk-belanja-tahun-1992-lihat-berapa-harga-rokok-saat-itu,Advertiser preference,Tobacco,Restricted ad serving,ca-pub-7784034061253020,48,2026-02-26,2026-03-03
pontianak.tribunnews.com,Page,N/A,N/A,pontianak.tribunnews.com/2018/12/19/9-bintang-porno-putusnan-pensiun-hingga-artis-indonesia-ungkap-tips-dan-rahasia-seks-siapa-saja?page=all,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,47,2026-02-28,2026-03-03
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2017/12/16/beginilah-nasib-7-bintang-film-panas-jepang-saat-tobat-nomor-7-bikin-cara-sendiri-layani-fans,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,47,2026-02-26,2026-03-04
bengkulu.tribunnews.com,Page,N/A,N/A,bengkulu.tribunnews.com/2022/10/07/rebahin-pindah-kemana-berikut-link-alternatif-terbaru-dan-terlaris-nonton-streaming-2022,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,47,2026-02-27,2026-03-03
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2022/05/26/video-tiktokers-berhijab-pamer-payudara-menuai-kecaman-banyak-netizen,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,46,2026-03-02,2026-03-03
solo.tribunnews.com,Page,N/A,N/A,solo.tribunnews.com/2020/09/26/chord-kunci-gitar-dan-lirik-lagu-sancang-yayan-jatnika-chord-mudah-dimainkan,Advertiser preference;Policy issue,Encouraging accidental clicks: Layout;Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,46,2026-02-27,2026-03-03
palembang.tribunnews.com,Page,N/A,N/A,palembang.tribunnews.com/2017/11/07/mantan-anggota-grup-akb48-ini-alih-profesi-ke-dunia-film-dewasa-begini-foto-fotonya,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,46,2026-02-27,2026-03-03
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2017/12/03/ini-dia-7-wanita-indonesia-yang-bintangi-film-panas-di-luar-negeri-nomor-6-bikin-melongo?page=all,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,44,2026-03-02,2026-03-04
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/regional/2014/12/22/wanita-asal-makassar-ini-jadi-bintang-film-porno-di-amerika-serikat,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,43,2026-02-26,2026-03-04
surabaya.tribunnews.com,Page,N/A,N/A,surabaya.tribunnews.com/2019/08/04/fransiskus-selviya-pemilik-vihayana-creative-communication-wujudkan-mimpi-lewat-bisnis-penerjemah,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,42,2026-03-01,2026-03-04
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2020/03/06/link-download-film-frozen-2-full-sub-indo-bahasa-indonesia-bisa-nonton-streaming-di-hp-video,Advertiser preference,Content obscuring Google-served ads,Restricted ad serving,ca-pub-7784034061253020,42,2026-03-01,2026-03-02
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2015/07/31/inilah-lokasi-industri-porno-terbesar-dunia?page=all,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,42,2026-02-28,2026-03-02
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/kesehatan/2018/02/12/jauh-dari-suami-ibu-2-anak-ini-3-tahun-pakai-sex-toys-blak-blakan-soal-rasa-dan-pendapat-suaminya,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,42,2026-02-27,2026-03-03
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2019/03/31/ini-16-ciri-cewek-yang-gila-di-ranjang-seperti-bulu-tangan-lebat-kumis-tipis-kamu-yang-mana,Advertiser preference;Policy issue,Adult: Sexual content;Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,42,2026-02-27,2026-03-02
bengkulu.tribunnews.com,Page,N/A,N/A,bengkulu.tribunnews.com/2022/08/25/uncensored-kinsou-no-vermeil-episode-8-sub-indo-link-nonton-selain-di-otakudesu-dan-anoboy,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,42,2026-02-27,2026-03-03
bali.tribunnews.com,Page,N/A,N/A,bali.tribunnews.com/2016/08/21/video-gadis-cantik-ini-jadi-viral-usai-lupa-matikan-kamera-saat-esek-esek?page=1,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,42,2026-02-26,2026-03-04
lampung.tribunnews.com,Page,N/A,N/A,lampung.tribunnews.com/2018/06/03/banyak-gadis-china-tidak-perawan-di-usia-17-tahun-akhirnya-operasi-keperawanan-sebelum-menikah,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,41,2026-03-02,2026-03-03
jatim.tribunnews.com,Page,N/A,N/A,jatim.tribunnews.com/2017/11/28/9-posisi-oral-seks-terbaik-yang-bisa-bikin-pasanganmu-menggila-seketika-no-6-paling-dahsyat?page=2,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,41,2026-02-27,2026-03-04
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2018/01/08/inilah-sosok-tante-imel-dan-tante-intan-pemeran-video-mesum-bandung-yang-berhasil-ditangkap,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,41,2026-02-27,2026-03-04
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/internasional/2016/07/01/wow-wanita-cantik-ini-lupa-nggak-pakai-celana-dalam-saat-belanja-di-mal,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,40,2026-03-01,2026-03-03
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2018/01/31/10-negara-surganya-perzinaan-nomor-7-warganya-gemar-bertukar-pasangan?page=all,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,40,2026-03-03,2026-03-03
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2016/08/27/ternyata-beginilah-cara-jin-meniduri-wanita-saat-tidur-ini-cara-mencegahnya,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,40,2026-03-01,2026-03-04
jabar.tribunnews.com,Page,N/A,N/A,jabar.tribunnews.com/2022/01/10/pengobatan-alat-vital-bandar-lampung-langsung-hasil-di-tempat-bersama-m-asep-judin-dari-banten,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,39,2026-02-26,2026-03-04
bogor.tribunnews.com,Page,N/A,N/A,bogor.tribunnews.com/2017/04/20/video-abg-mesum-di-warnet-ini-bikin-geleng-geleng-kepala-sampai-buka-rok-dan-lakukan-ini,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,39,2026-02-28,2026-03-02
sultra.tribunnews.com,Page,N/A,N/A,sultra.tribunnews.com/2023/05/08/full-video-viral-2-menit-27-detik-kasir-minimarket-di-kendari-main-kuda-kudaan-link-videonya,Policy issue,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,38,2026-03-01,2026-03-02
palembang.tribunnews.com,Page,N/A,N/A,palembang.tribunnews.com/2021/07/08/serupa-tapi-tak-sama-ternyata-arti-amal-dan-ibadah-itu-punya-perbedaan-makna-begini-penjelasannya,Advertiser preference;Policy issue,Encouraging accidental clicks: Layout;Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,38,2026-02-27,2026-03-04
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2019/09/20/inilah-daftar-makanan-yang-boleh-dipanaskan-kembali-dan-makanan-uang-tidak-bisa-dipanaskan-lagi,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,38,2026-03-01,2026-03-02
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2019/08/18/deretan-foto-30-gadis-jepang-ini-sangat-populer-berani-tampil-terbuka-hingga-tampak-bagian-dalam,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,38,2026-02-26,2026-03-04
jabar.tribunnews.com,Page,N/A,N/A,jabar.tribunnews.com/2019/10/09/cara-baru-psk-di-cipanas-cianjur-mencari-mangsa-ada-peran-anjelo-tiap-transaksi-bawa-3-wanita?page=all,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,38,2026-02-28,2026-03-04
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2015/10/03/betulkah-wanita-berbokong-besar-karena-doyan-hubungan-badan-baca,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,37,2026-02-28,2026-03-02
jakarta.tribunnews.com,Page,N/A,N/A,jakarta.tribunnews.com/tag/video-call-sex,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,37,2026-02-28,2026-03-03
jabar.tribunnews.com,Page,N/A,N/A,jabar.tribunnews.com/2022/11/26/pengobatan-alat-vital-semarang-hj-mak-erot-solusi-mengatasi-gangguan-vitalitas,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,37,2026-02-27,2026-03-02
sumsel.tribunnews.com,Page,N/A,N/A,sumsel.tribunnews.com/2015/12/11/film-porno-jepang-saat-adegan-seks-pakai-kondom-atau-tidak,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,36,2026-02-26,2026-03-04
pontianak.tribunnews.com,Page,N/A,N/A,pontianak.tribunnews.com/2017/09/16/bintang-porno-jepang-ini-hanya-punya-tinggi-1-meter-ia-punya-pesan-mengharukan,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,36,2026-02-26,2026-03-04
palembang.tribunnews.com,Page,N/A,N/A,palembang.tribunnews.com/2017/11/03/kejam-kurangi-hasrat-seksual-payudara-abg-putri-di-suku-ini-disetrika-klitoris-disunat-saat-haid,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,36,2026-03-04,2026-03-04
manado.tribunnews.com,Page,N/A,N/A,manado.tribunnews.com/2021/05/28/viral-pelaku-pembunuhan-marsela-sulu-ditemukan-membusuk-diduga-mati-gantung-diri,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,36,2026-03-03,2026-03-03
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2019/08/22/dereta-artis-ini-betobat-sebagai-bintang-film-panas-nasibnya-sekarang-mengejutkan-ada-nama-miyabi,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,36,2026-03-01,2026-03-03
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2019/06/10/6-tanda-istri-selingkuh-dan-pernah-tidur-dengan-pria-lain-ciri-ciri-ini-yang-bikin-ketahuan,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,36,2026-03-02,2026-03-04
banjarmasin.tribunnews.com,Page,N/A,N/A,banjarmasin.tribunnews.com/2016/05/13/sebelum-berhubungan-seksual-5-hal-ini-pantang-dilakukan,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,36,2026-03-02,2026-03-02
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/tag/wanita-telanjang-bulat,Policy issue,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,36,2026-02-27,2026-03-04
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2021/10/13/apa-itu-tepos-dalam-bahasa-gaul-agak-berbeda-sama-kempes-ini-tepos-artinya-atau-arti-tepos,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,35,2026-03-03,2026-03-03
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2018/01/14/kumpulan-foto-foto-seksi-tyas-mirasih-dari-blak-blakan-urusan-ranjang-hingga-prostitusi-artis?page=all,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,35,2026-02-28,2026-03-04
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2017/12/09/tanpa-sensor-para-pemain-di-lima-film-ini-benar-benar-lakukan-adegan-ranjang-di-depan-kamera?page=all,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,35,2026-02-28,2026-03-02
belitung.tribunnews.com,Page,N/A,N/A,belitung.tribunnews.com/2016/11/17/kamar-pengantin-penggugah-gairah-seksual,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,35,2026-03-03,2026-03-03
jatim.tribunnews.com,Page,N/A,N/A,jatim.tribunnews.com/2022/03/15/arti-kata-depo-bahasa-gaul-viral-di-media-sosial-gegara-kasus-indra-kenz-dan-doni-salmanan,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,34,2026-02-27,2026-03-04
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2022/07/21/ada-panti-pijat-plus-plus-di-pangkalpinang-berkedok-pijat-tradisional-full-service-bayar-rp-400000,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,34,2026-02-27,2026-03-03
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2020/11/07/warganet-buru-link-video-full-gisel-di-telegram-disebut-pemersatu-bangsa-masih-trending-di-twitter,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,33,2026-02-26,2026-03-02
travel.tribunnews.com,Page,N/A,N/A,travel.tribunnews.com/2017/06/05/bukan-hanya-cantik-sex-doll-generasi-baru-ini-juga-bisa-bicara-tambah-banyak-ya-saingan-wanita,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,33,2026-03-02,2026-03-02
suryamalang.tribunnews.com,Page,N/A,N/A,suryamalang.tribunnews.com/404,Policy issue,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,33,2026-02-26,2026-03-02
sultra.tribunnews.com,Page,N/A,N/A,sultra.tribunnews.com/2023/09/26/nasib-siskaeee-virly-virginia-meli-3gp-chacha-novita-pemeran-film-kelas-bintang-usai-diperiksa,Advertiser preference;Policy issue,Google-served ads obscuring content;Modified Javascript: Ads by Google size,Restricted ad serving,ca-pub-7784034061253020,33,2026-02-26,2026-03-02
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2020/07/15/surah-yusuf-111-ayat-bacaan-arab-dan-latin-lengkap-dengan-terjemahannya,Policy issue,Modified ad code: Resizing Ad Frames,Restricted ad serving,ca-pub-7784034061253020,33,2026-02-27,2026-03-03
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/regional/2017/06/07/ritual-yang-harus-dijalani-pencari-pesugihan-di-gunung-kemukus-termasuk-seks-7-kali,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,33,2026-02-26,2026-03-03
jabar.tribunnews.com,Page,N/A,N/A,jabar.tribunnews.com/2022/01/31/spesialis-ahli-pengobatan-alat-vital-tangerang-banten-terbaik-terpercaya-klinik-bpk-habdul-nun,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,33,2026-02-28,2026-03-04
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2021/12/07/video-maria-vania-di-atas-ranjang-viral-sudah-ditonton-34-juta-kali,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,33,2026-02-27,2026-03-02
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/regional/2016/05/12/salon-plus-plus-di-jogja-ini-cuma-punya-dua-gunting-kecil-saat-dirazia-polisi,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,32,2026-03-02,2026-03-03
style.tribunnews.com,Page,N/A,N/A,style.tribunnews.com/2017/06/24/ingin-tahan-lama-saat-diranjang-cukup-gunakan-ramuan-sawo-mentah-ini-begini-caranya?page=2,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,32,2026-02-27,2026-03-03
style.tribunnews.com,Page,N/A,N/A,style.tribunnews.com/2016/08/31/baju-transparan-artis-trend-memperlihatkan-puting-payudara-dari-kendall-jenner-hingga-syahrini,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,32,2026-02-26,2026-03-02
jabar.tribunnews.com,Page,N/A,N/A,jabar.tribunnews.com/2024/07/20/pengobatan-alat-vital-denpasar-bali-aa-aby-abdullah-hj-mak-erot,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,32,2026-03-01,2026-03-03
www.tribunjualbeli.com,Page,N/A,N/A,www.tribunjualbeli.com/ntt/2424152/pengobatan-alat-vital-kupang-ntt-bpk-m-kurtubi-dan-putra,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,30,2026-02-26,2026-03-04
sumsel.tribunnews.com,Page,N/A,N/A,sumsel.tribunnews.com/2017/12/03/ingat-dengan-miyabi-ini-fakta-mengejutkannya-saat-jadi-bintang-porno-pernah-nangis-saat-adegan-ini?page=all,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,30,2026-02-26,2026-03-03
style.tribunnews.com,Page,N/A,N/A,style.tribunnews.com/2017/08/02/6-ciri-wanita-sudah-tak-perawan-mulai-hidung-mata-payudara-hingga-bentuk-punggung?page=4,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,30,2026-02-26,2026-03-02
