Site or app,Entity,Platform,App package name or store ID,Issue location,Issue type,Issues,Status,Property codes,Ad requests - last 7 days,Date reported,Last date found
belitung.tribunnews.com,Page,N/A,N/A,belitung.tribunnews.com/2017/01/20/rocky-embat-motor-boy-wirawan-rio-ancam-beberkan-rahasia-abangnya-ke-reva,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,8,2025-06-23,2025-06-23
belitung.tribunnews.com,Page,N/A,N/A,belitung.tribunnews.com/2016/03/26/enam-hal-nakal-sebagai-variasi-saat-bercinta-yang-perlu-dicoba,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,8,2025-06-23,2025-06-23
belitung.tribunnews.com,Page,N/A,N/A,belitung.tribunnews.com/2016/02/13/sessstttt-ini-alasan-mengapa-perempuan-perlu-mencoba-vibrator,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,8,2025-06-24,2025-06-24
batam.tribunnews.com,Page,N/A,N/A,batam.tribunnews.com/2019/08/23/janda-muda-berkulit-putih-ajak-bocah-12-tahun-bersetubuh-selesai-main-mobile-legends,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,8,2025-06-21,2025-06-23
batam.tribunnews.com,Page,N/A,N/A,batam.tribunnews.com/2017/04/23/ketelaluan-pasangan-muda-ini-diarak-bugil-karena-menikah-diam-diam-begini-akhirnya,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,8,2025-06-25,2025-06-25
batam.tribunnews.com,Page,N/A,N/A,batam.tribunnews.com/2016/07/16/mengejutkan-aksi-pembuatan-film-dewasa-di-pantai-terbuka-tak-jauh-dari-wisma-olimpiade-brazil,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,8,2025-06-22,2025-06-24
batam.tribunnews.com,Page,N/A,N/A,batam.tribunnews.com/2010/11/25/hot..-ada-foto-dewi-persik-tampil-toples,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,8,2025-06-23,2025-06-23
banjarmasin.tribunnews.com,Page,N/A,N/A,banjarmasin.tribunnews.com/2022/01/04/harga-naik-kini-rokok-murah-banyak-dicari,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,8,2025-06-25,2025-06-25
banjarmasin.tribunnews.com,Page,N/A,N/A,banjarmasin.tribunnews.com/2017/10/08/waduh-turis-seks-david-bond-terdeteksi-berada-ke-indonesia-informasinya-langsung-viral,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,8,2025-06-22,2025-06-25
banjarmasin.tribunnews.com,Page,N/A,N/A,banjarmasin.tribunnews.com/2016/05/20/beredar-rontgen-eno-gagang-cangkul-terlihat-jelas-hingga-paru-paru,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,8,2025-06-24,2025-06-24
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2019/08/22/nestapa-gadis-sejak-belia-diajak-ayah-kandung-berhubungan-badan-sang-ibu-malah-siapkan-kontrasepsi,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,8,2025-06-22,2025-06-25
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2019/08/22/berhubungan-badan-oknum-guru-honor-dan-siswi-sma-di-kamar-kos-tepergok-ibu-kos-lalu-lapor-ke-sini,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,8,2025-06-23,2025-06-23
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2019/04/25/terungkap-fakta-video-telanjang-6-artis-pria-dan-dua-atlet-ganteng-pria-ini-malah-minta-maaf,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,8,2025-06-25,2025-06-25
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2017/10/31/dasar-nakal-dadanya-diremas-begini-wanita-berbaju-seksi-malah-menikmatinya-yang-lihat-menjerit,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,8,2025-06-21,2025-06-25
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2017/10/01/astagfirullah-akhlak-pelajar-saat-ini-pelajar-peragakan-adegan-mesum-terhadap-guru-perempuan,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,8,2025-06-20,2025-06-23
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2017/06/05/video-cewek-tanpa-bra-berjalan-santai-di-jalanan-jakarta-muncul-kembali,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,8,2025-06-23,2025-06-25
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2017/05/08/coba-ucapkan-kata-ini-usai-bercinta-hubungan-intim-bisa-lebih-hot-dan-menyenangkan,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,8,2025-06-24,2025-06-24
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2017/05/03/tertarik-bentuknya-yang-putih-payudara-wanita-jepang-ini-diremas-secara-bergiliran-suku-ini,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,8,2025-06-19,2025-06-25
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2017/03/15/gadis-gadis-cantik-ini-siap-layani-pijat-payudara-hingga-threesome,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,8,2025-06-24,2025-06-24
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2016/08/24/inilah-5-bentuk-vagina-yang-disukai-kaum-pria,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,8,2025-06-19,2025-06-23
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2016/07/23/video-wanita-usia-24-tahun-bugil-di-jalanan-singapura,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,8,2025-06-25,2025-06-25
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2015/07/24/boneka-seks-khusus-wanita-ini-organnya-bisa-diganti,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,8,2025-06-23,2025-06-23
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2015/02/09/rsbt-hadirkan-ct-scan-terbaru,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,8,2025-06-23,2025-06-23
bali.tribunnews.com,Page,N/A,N/A,bali.tribunnews.com/2022/11/09/dapat-pesanan-jadi-alasan-aktor-perempuan-video-syur-pakai-kebaya-merah-polisi-pasar-lokal-luar,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,8,2025-06-24,2025-06-24
bali.tribunnews.com,Page,N/A,N/A,bali.tribunnews.com/2017/07/15/video-lihat-ekpresi-bapak-ini-saat-lihat-wanita-di-sebelahnya-telanjang-bulat-di-supermarket,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,8,2025-06-25,2025-06-25
bali.tribunnews.com,Page,N/A,N/A,bali.tribunnews.com/2017/03/29/video-aron-ashab-jilat-jilat-cewek-5-foto-aron-ashab-ini-juga-dihujat-habis-habisan-netizen,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,8,2025-06-22,2025-06-25
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/internasional/2019/06/13/video-homoseksual-menteri-malaysia-tersebar-pelaku-dia-memaksa-saya,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,7,2025-06-25,2025-06-25
wow.tribunnews.com,Page,N/A,N/A,wow.tribunnews.com/2017/12/09/viral-driver-ojol-mesum-ajak-pelanggannya-check-in-tiap-hari-dan-dibayar-begini-reaksi-korban,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,7,2025-06-24,2025-06-24
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2019/01/09/pelaku-penusukan-siswi-smk-di-bogor-terekam-cctv-diduga-teman-dekat,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,7,2025-06-23,2025-06-23
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2015/08/30/alat-kelamin-pria-ini-panjangnya-50-sentimeter,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,7,2025-06-19,2025-06-23
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2015/03/02/waria-bertarif-mahal-tawarkan-diri-di-sosial-media,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,7,2025-06-22,2025-06-25
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2014/11/20/inilah-orgasme-yang-perlu-diketahui-perempuan,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,7,2025-06-24,2025-06-24
video.tribunnews.com,Page,N/A,N/A,video.tribunnews.com/view/58350/wanita-tewas-usai-kencan-di-gubuk-berawal-saat-hendak-bantu-acara-warga,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,7,2025-06-23,2025-06-23
suryamalang.tribunnews.com,Page,N/A,N/A,suryamalang.tribunnews.com/2019/05/13/video-viral-gadis-abg-buka-baju-saat-sahur-on-the-road-sambil-kebut-kebutan-ini-identitas-si-pelaku,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,7,2025-06-20,2025-06-25
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2022/10/19/nonton-film-fifty-shades-of-grey-full-movie-sub-indo-baca-sinopsisnya-disini,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,7,2025-06-23,2025-06-23
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2021/08/15/sinopsis-link-download-film-bumi-manusia-full-movie-bisa-streaming-film-bumi-manusia-lk21,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,7,2025-06-23,2025-06-23
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2020/03/16/film-hot-di-jepang-dilegalkan-warga-nonton-film-panas-gratis-selama-wabah-virus-corona,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,7,2025-06-23,2025-06-23
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2019/11/23/twitter-siskaeee-real-dicari-siapa-siskaee-telanjang-dada-di-depan-umum-prank-ojol-hingga-dihujat,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,7,2025-06-24,2025-06-24
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2019/08/15/menurut-islam-inilah-panduan-lengkap-dalam-berhubungan-suami-istri-tatacara-berhubungan-badan,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,7,2025-06-24,2025-06-24
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2024/09/04/sosok-teguh-suwandi-pasaribu-viral-sekamar-dengan-kreator-onlyfans-msbreewc-sebelum-digrebek,Policy issue,Copyrighted material (DMCA),Disabled ad serving,,7,2025-06-25,2025-06-25
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2019/03/31/terungkap-penyebab-lengket-usai-berhubungan-suami-istri-di-kenya-bentengi-istri-agar-gak-selingkuh,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,7,2025-06-23,2025-06-23
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2019/01/19/barita-tambunan-nyaris-perkosa-remaja-semarganya-dan-tikam-nenek-dermina-simanjuntak-hingga-tewas,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,7,2025-06-24,2025-06-24
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2014/07/10/cewek-naik-motor-ternyata-dianggap-lebih-seksi-dan-menggoda,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,7,2025-06-21,2025-06-23
manado.tribunnews.com,Page,N/A,N/A,manado.tribunnews.com/2019/07/29/pramugari-jual-diri-dalam-pesawat-main-di-toilet-bareng-penumpang-hingga-tarif-semenit-rp-131-ribu,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,7,2025-06-24,2025-06-24
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2016/03/19/siapa-bilang-mr-p-jumbo-disuka-wanita,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,7,2025-06-25,2025-06-25
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2016/01/20/payudara-gadis-ini-disebut-paling-indah-lihat-foto-lengkapnya?page=5,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,7,2025-06-23,2025-06-23
lampung.tribunnews.com,Page,N/A,N/A,lampung.tribunnews.com/2019/11/25/download-film-jumanji-welcome-to-the-jungle-subtitle-indonesia-sub-indo-download-film-hollywood,Policy issue,Copyrighted material (DMCA),Disabled ad serving,,7,2025-06-25,2025-06-25
lampung.tribunnews.com,Page,N/A,N/A,lampung.tribunnews.com/2015/02/17/video-berguling-guling-main-seks-depan-toko-siang-bolong,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,7,2025-06-21,2025-06-25
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2018/11/20/hanya-pakai-celana-dalam-pria-ini-intip-seorang-wanita-sedang-mandi-telanjang-ini-yang-terjadi,Policy issue,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,7,2025-06-22,2025-06-25
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2017/10/24/lokalisasi-ini-patok-tarif-rp-12-juta-per-satu-jam-namun-hal-tak-terduga-ini-yang-akan-anda-temui,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,7,2025-06-23,2025-06-23
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2017/05/03/buah-dada-wanita-jepang-bagus-cantik-dan-putih-kata-orang-korowai,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,7,2025-06-23,2025-06-23
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2015/08/02/sikka-heboh-foto-bugil-tersebar-di-media-facebook,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,7,2025-06-23,2025-06-23
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2014/12/01/raba-bagian-ini-pasangan-wanita-anda-terbang-ke-langit-tujuh,Advertiser preference,Adult: Sexual content;Shocking content,Restricted ad serving,ca-pub-7784034061253020,7,2025-06-21,2025-06-24
jateng.tribunnews.com,Page,N/A,N/A,jateng.tribunnews.com/2021/12/08/heboh-siswi-smp-kirim-foto-tanpa-busana-sebagai-syarat-jadi-anggota-paskibra-ini-faktanya,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,7,2025-06-25,2025-06-25
jabar.tribunnews.com,Page,N/A,N/A,jabar.tribunnews.com/2015/11/02/wanita-pun-perlu-tahu-ini-17-fakta-tentang-ereksi-seorang-pria,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,7,2025-06-25,2025-06-25
bali.tribunnews.com,Page,N/A,N/A,bali.tribunnews.com/2019/01/17/meski-frekuensi-seksnya-terbatas-wanita-35-tahun-ternyata-bisa-menikmati-orgasme-terbaik,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,7,2025-06-25,2025-06-25
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/seleb/2013/08/29/akting-intim-woman-on-top-shinta-bachir-di-film-ini-di-luar-dugaan-lolos-sensor,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-19,2025-06-25
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/regional/2018/01/08/lihat-sang-anak-intim-dengan-wanita-dewasa-2-ibu-ini-malah-bilang-begini,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-20,2025-06-25
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/regional/2017/11/17/siang-jadi-karyawati-malam-jadi-psk-tarifnya-segini,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-22,2025-06-25
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/regional/2016/04/08/dipercaya-kuatkan-vitalitas-pria-tangkur-buaya-singkil-banyak-diincar-pembeli,Advertiser preference,Adult: Sexual content;Shocking content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-24,2025-06-24
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/regional/2013/02/04/anggota-tni-dikeroyok-lalu-dibakar-hidup-hidup,Advertiser preference;Policy issue,Google-served ads obscuring content;Modified Javascript: Ads by Google size,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-25,2025-06-25
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/kesehatan/2016/08/13/tidak-hanya-wanita-pria-juga-memiliki-g-spot,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-25,2025-06-25
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/internasional/2016/07/28/gara-gara-ketahuan-selingkuh-kelamin-sang-istri-dilem-super-oleh-suaminya,Advertiser preference;Policy issue,Google-served ads obscuring content;Modified Javascript: Ads by Google size,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-23,2025-06-23
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/bisnis/2020/12/04/pedagang-sex-toys-di-toko-online-akan-dijerat-dengan-uu-pornografi,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-23,2025-06-23
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2022/11/03/link-video-mesum-perempuan-cantik-kebaya-merah-berdurasi-16-menit-diburu-polda-bali-turun-tangan,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-19,2025-06-25
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2021/03/19/video-bentrokan-antar-kelompok-terjadi-di-jalan-marunda-centre-bulak-turi,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-22,2025-06-23
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2019/11/10/penyebab-pria-sering-jajan-di-luar-rumah-diungkap-seorang-psk-layani-10-pria-selama-12-tahun,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-24,2025-06-24
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2018/10/08/jasa-bersih-bersih-rumah-sambil-telanjang-gajinya-gede-berani-coba,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-23,2025-06-23
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2016/10/28/wanita-jepang-ini-tak-menyangka-dinobatkan-memiliki-payudara-terindah,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-22,2025-06-23
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2016/10/19/hotel-norita-tangerang-bantah-tempatnya-dijadikan-esek-esek,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-24,2025-06-24
video.tribunnews.com,Page,N/A,N/A,video.tribunnews.com/view/79609/dipicu-permasalahan-sepele-ibu-mertua-tewas-dibakar-menantu,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-25,2025-06-25
trends.tribunnews.com,Page,N/A,N/A,trends.tribunnews.com/2024/12/07/7-fakta-baby-rae-anak-angkat-jennifer-ipel-dan-ajun-perwira-arti-namanya-indah,Policy issue,Copyrighted material (DMCA),Disabled ad serving,,6,2025-06-25,2025-06-25
surabaya.tribunnews.com,Page,N/A,N/A,surabaya.tribunnews.com/2019/11/19/modus-pasutri-gresik-jual-janda-di-menganti-tarif-murmer-kencan-di-rumah-buat-gaet-hidung-belang,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-25,2025-06-25
sumsel.tribunnews.com,Page,N/A,N/A,sumsel.tribunnews.com/2024/03/06/kejadian-viral-kades-pamer-alat-vital-hingga-camat-berbuat-tak-senonoh-buat-ogan-ilir-jadi-sorotan,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-24,2025-06-24
pontianak.tribunnews.com,Page,N/A,N/A,pontianak.tribunnews.com/2016/05/27/fakta-mengejutkan-perempuan-bisa-hamil-setelah-berhubungan-intim-lewat-anus,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-23,2025-06-23
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2023/09/17/mau-nonton-dan-download-film-after-everything-sub-indo-cek-aja-link-ini,Policy issue,Copyrighted material (DMCA),Disabled ad serving,,6,2025-06-23,2025-06-23
palembang.tribunnews.com,Page,N/A,N/A,palembang.tribunnews.com/2018/03/10/10-fakta-orang-eskimo-paling-bikin-bergidik-dari-bertukar-istri-hingga-membunuh,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-24,2025-06-24
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2019/02/20/pria-terduga-maling-helm-di-unimed-tewas-setelah-dihajar-satpam-tinggalkan-istri-yang-tengah-hamil,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-23,2025-06-23
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2017/07/28/ayah-sediakan-gubuk-untuk-putri-agar-bisa-bercinta-dengan-banyak-pria-lalu-dapatkan-cinta-sejati,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-24,2025-06-24
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2017/05/20/edan-10-foto-bugil-artis-yang-dipajang-di-sampul-majalah-dewasa-tanpa-seizin-mereka,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-23,2025-06-23
manado.tribunnews.com,Page,N/A,N/A,manado.tribunnews.com/2019/10/07/menyusuri-tkb-manado-malam-hari-taman-yang-jadi-lokasi-prostitusi-ilegal-orang-di-sini-8-huruf,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-24,2025-06-24
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2019/07/21/fakta-fakta-siswasiswi-sma-sewa-kos-pesta-seks-banyak-tisukondom-berserakan-keterangan-polisi,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-24,2025-06-24
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/lifestyle/2015/12/02/sentuh-payudata-tren-baru-wanita-muda-china-untuk-menunjukan-diri-langsing,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-25,2025-06-25
lampung.tribunnews.com,Page,N/A,N/A,lampung.tribunnews.com/2018/01/26/daftar-kota-kota-di-dunia-yang-penuh-dengan-kemaksiatan-seks-bebas-dilegalkan,Advertiser preference;Policy issue,Google-served ads obscuring content;Modified Javascript: Ads by Google size,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-24,2025-06-24
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2017/02/09/gunakan-alat-bantu-seks-buatan-sendiri-wanita-dewasa-ini-cabuli-siswi-kelas-2-smp,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-23,2025-06-24
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2015/02/09/jangan-coba-posisi-seks-ini-berbahaya,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-25,2025-06-25
jateng.tribunnews.com,Page,N/A,N/A,jateng.tribunnews.com/2017/01/09/usia-baru-7-tahun-ukuran-payudara-bocah-ini-bikin-heboh-ini-yang-terjadi-padanya?page=2,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-25,2025-06-25
jateng.tribunnews.com,Page,N/A,N/A,jateng.tribunnews.com/2016/09/24/setelah-skandal-beredarnya-foto-pns-bugil-bupati-pekalongan-ungkap-fakta-mencengangkan,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-24,2025-06-24
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/tag/foto-syur,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-25,2025-06-25
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2018/10/27/deretan-artis-cantik-ini-pernah-lakukan-adegan-menantang-di-dalam-film-hingga-lakukan-ini,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-24,2025-06-24
jabar.tribunnews.com,Page,N/A,N/A,jabar.tribunnews.com/2015/09/18/berapakah-batas-usia-untuk-wanita-melakukan-hubungan-seks,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-24,2025-06-24
batam.tribunnews.com,Page,N/A,N/A,batam.tribunnews.com/2022/08/13/viral-video-panas-kakek-dan-gadis-muda-korban-dijebak-pakai-minuma-hingga-tak-sadar,Policy issue,Encouraging accidental clicks: Layout,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-25,2025-06-25
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/amp/2018/01/06/video-mesum-tante-dan-bocah-di-bandung-ternyata-juga-berhubungan-dengan-pria-ini,Advertiser preference,Adult: Sexual content;Shocking content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-20,2025-06-25
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2019/09/21/video-syur-guru-cantik-pakai-seragam-pns-pemprov-jabar-diburu-iwan-fals-tanya-ada-linknya-nggak-ya,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-21,2025-06-25
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2019/04/05/kronologi-cewek-smp-ketagihan-berhubungan-intim-kakak-kelas-sekolah-lain-pun-jadi-sasaran,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-23,2025-06-23
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2018/06/11/begini-detik-detik-rekaman-dada-wanita-cantik-digerayangi-pencopet-apa-yang-dicarinya,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-23,2025-06-23
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2017/10/16/naik-wahana-celana-cewek-ini-melorot-hingga-bokong-selanjutnya-makin-parah,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-23,2025-06-23
